gyr,1432647336162590000,-0.48139,-0.1543,0.13313
gyr,1432647336210470000,-0.63292,0.08487,0.44162
gyr,1432647336261890000,-0.59614,0.44588,0.2617
gyr,1432647336312850000,-0.42564,0.27557,0.61145
gyr,1432647336364190000,-0.29942,0.59943,0.3641
gyr,1432647336415390000,-0.14584,0.63797,-0.17165
gyr,1432647336466620000,-0.02438,0.25867,-0.25795
gyr,1432647336517520000,-0.03669,0.40298,-0.1298
gyr,1432647336568780000,-0.03449,0.18457,0.40166
gyr,1432647336619430000,0.05563,0.39223,0.61564
gyr,1432647336671260000,0.26958,0.12503,0.39015
gyr,1432647336722090000,0.62373,0.24068,0.09565
gyr,1432647336773500000,0.41366,0.30003,-0.05563
gyr,1432647336824440000,0.5518,0.11713,0.00178
gyr,1432647336875840000,0.4751,0.41553,-0.00735
gyr,1432647336926830000,0.61259,0.30937,-0.01237
gyr,1432647336978250000,0.42479,0.23503,0.05236
gyr,1432647337029480000,0.4211,0.20801,0.05879
gyr,1432647337080640000,0.3862,0.11264,0.03007
gyr,1432647337131540000,0.51983,-0.00523,0.17075
gyr,1432647337182930000,0.75685,0.25837,0.15481
gyr,1432647337237530000,0.6724,0.67118,-0.43166
gyr,1432647337285370000,0.12327,0.13446,-0.42813
gyr,1432647337336300000,0.05377,0.01744,-0.39867
gyr,1432647337387820000,0.33526,0.36507,-0.12296
gyr,1432647337440380000,0.17404,-0.07583,0.23038
gyr,1432647337489880000,0.34862,0.16086,0.26154
gyr,1432647337541060000,0.20449,0.01619,0.09502
gyr,1432647337592230000,-0.06766,-0.10641,0.08858
gyr,1432647337643190000,-0.13163,0.01092,0.15649
gyr,1432647337694780000,-0.1592,-0.35004,0.1427
gyr,1432647337745680000,0.47745,0.03347,-0.34048
gyr,1432647337796990000,0.19703,-0.17291,-0.73479
gyr,1432647337847920000,0.01809,-0.68393,-1.04338
gyr,1432647337898290000,0.10059,-0.32186,-0.68406
gyr,1432647337949290000,0.34872,-0.01276,-0.22786
gyr,1432647338000650000,0.36978,0.1759,-0.40365
gyr,1432647338051670000,-0.01117,-0.06686,-0.21776
gyr,1432647338103090000,-0.15471,-0.11201,-0.2051
gyr,1432647338154240000,0.19083,0.43596,-0.2743
gyr,1432647338205290000,-0.08129,-0.05768,-0.13523
gyr,1432647338256450000,0.06535,-0.13866,0.28519
gyr,1432647338307660000,0.33173,0.2043,0.49184
gyr,1432647338358780000,0.20003,0.04181,0.1762
gyr,1432647338409980000,-0.06173,-0.12955,0.10485
gyr,1432647338461210000,-0.0646,0.08707,0.01144
gyr,1432647338512340000,0.24963,0.56189,-0.08299
gyr,1432647338563590000,-0.00169,0.11093,-0.08251
gyr,1432647338615990000,-0.05625,0.05782,0.02901
gyr,1432647338665950000,-0.14044,0.01336,0.06392
gyr,1432647338718110000,-0.17969,0.23364,0.08395
gyr,1432647338768280000,-0.12572,-0.00603,0.17517
gyr,1432647338819380000,-0.31426,-0.42158,0.21606
gyr,1432647338869750000,-0.29534,-0.38333,0.02075
gyr,1432647338921180000,0.03608,0.1246,-0.09249
gyr,1432647338972000000,0.2149,0.12134,-0.35019
gyr,1432647339022870000,0.30766,-0.22543,0.00614
gyr,1432647339074320000,0.20957,-0.37382,0.10128
gyr,1432647339125380000,0.2086,-0.05187,0.54482
gyr,1432647339176890000,-0.04307,0.20181,0.40765
gyr,1432647339227700000,-0.04033,0.11379,0.25921
gyr,1432647339279120000,-0.09362,-0.07899,0.13025
gyr,1432647339330090000,-0.04896,-0.0368,0.0361
gyr,1432647339381510000,-0.1768,-0.83421,0.11283
gyr,1432647339432740000,-0.09385,-0.34797,0.17234
gyr,1432647339483880000,0.08282,0.08188,0.10168
gyr,1432647339534800000,0.20793,0.3943,0.21227
gyr,1432647339586350000,-0.02464,0.14321,0.14542
gyr,1432647339637240000,0.03622,0.10699,0.26304
gyr,1432647339688700000,0.15891,0.07199,0.15243
gyr,1432647339739620000,0.37191,0.32152,0.10823
gyr,1432647339790920000,0.56428,0.42119,0.19379
gyr,1432647339841840000,0.3759,0.28892,0.44417
gyr,1432647339893260000,0.26775,0.26105,0.44188
gyr,1432647339943220000,0.16149,0.15787,0.13062
gyr,1432647339994570000,-0.05591,-0.05082,0.00292
gyr,1432647340045530000,-0.18754,-0.05165,-0.08602
gyr,1432647340096960000,-0.11097,0.00793,-0.08901
gyr,1432647340147890000,-0.04911,0.02453,-0.07555
gyr,1432647340199280000,0.07049,0.01985,-0.12229
gyr,1432647340250230000,-0.00842,-0.11923,-0.36901
gyr,1432647340301620000,-0.07088,-0.08028,-0.07948
gyr,1432647340352580000,-0.02553,-0.02478,0.00145
gyr,1432647340404060000,0.01835,0.03318,-0.01388
gyr,1432647340455010000,-0.01648,-0.04877,-0.05136
gyr,1432647340506360000,-0.08853,0.07165,-0.02668
gyr,1432647340557460000,-0.02927,0.00852,0.00853
gyr,1432647340608680000,0.00363,-0.05405,0.00546
gyr,1432647340659600000,0.04019,-0.03423,-0.00457
gyr,1432647340711030000,-0.01905,0.05065,-0.16708
gyr,1432647340761980000,-0.08123,0.18727,-0.0352
gyr,1432647340813390000,-0.13655,0.17327,0.15121
gyr,1432647340864290000,-0.1568,0.22299,0.10505
gyr,1432647340915910000,-0.27861,0.23106,0.12955
gyr,1432647340966730000,-0.21796,-0.01918,0.16041
gyr,1432647341018050000,-0.10889,0.014,0.19226
gyr,1432647341068990000,-0.2703,-0.20089,-0.06613
gyr,1432647341120480000,-0.12737,-0.08117,-0.02153
gyr,1432647341171300000,0.0711,-0.18592,-0.04626
gyr,1432647341222720000,0.00675,-0.20828,0.06989
gyr,1432647341273670000,-0.25444,-0.4557,-0.17593
gyr,1432647341325090000,-0.47747,-0.26898,0.11327
gyr,1432647341376010000,-0.2239,-0.35473,0.29322
gyr,1432647341427390000,-0.30062,-0.82615,-0.1514
gyr,1432647341478400000,-0.05095,-0.44069,0.02028
gyr,1432647341529790000,0.23106,-0.16202,0.003
gyr,1432647341580910000,0.05984,-0.09004,-0.14467
gyr,1432647341632190000,-0.44901,-0.42413,-0.29485
gyr,1432647341683170000,-0.37702,-0.2933,-0.20845
gyr,1432647341734550000,-0.16402,-0.34624,-0.23121
gyr,1432647341785480000,0.03859,-0.42454,-0.30678
gyr,1432647341837010000,0.06814,-0.37038,-0.22585
gyr,1432647341887980000,-0.2973,-0.42732,-0.14663
gyr,1432647341939280000,-0.05846,-0.29448,-0.09096
gyr,1432647341990380000,-0.15124,-0.46218,-0.16221
gyr,1432647342041840000,-0.17289,-0.49304,-0.06075
gyr,1432647342092660000,-0.18692,-0.4914,-0.11754
gyr,1432647342144050000,-0.0219,-0.34387,-0.22001
gyr,1432647342195120000,-0.0132,-0.32985,0.00566
gyr,1432647342246410000,0.01332,-0.02744,0.25322
gyr,1432647342297310000,0.08462,-0.00863,0.04827
gyr,1432647342348780000,0.09847,-0.08415,0.00583
gyr,1432647342406760000,0.11199,0.2019,-0.1524
gyr,1432647342453020000,0.2315,0.63664,-0.09853
gyr,1432647342502150000,0.15204,0.36984,-0.03431
gyr,1432647342553420000,0.1306,0.40176,0.16401
gyr,1432647342604500000,0.14777,0.21444,0.03876
gyr,1432647342655660000,0.17408,0.25912,-0.04309
gyr,1432647342706730000,0.06656,0.21269,0.13865
gyr,1432647342757990000,-0.02816,0.16763,0.13161
gyr,1432647342809130000,0.03346,0.10303,0.05085
gyr,1432647342860340000,0.0066,0.23579,0.05324
gyr,1432647342911480000,-0.06689,0.16713,0.11431
gyr,1432647342962730000,0.04176,0.25426,-0.06166
gyr,1432647343013930000,-0.04249,0.1217,0.1086
gyr,1432647343065270000,0.00221,-0.06186,-0.21903
gyr,1432647343116280000,-0.0866,-0.54282,-0.05526
gyr,1432647343168440000,-0.27036,-0.30867,0.07064
gyr,1432647343218620000,0.06837,-0.17641,-0.26352
gyr,1432647343269810000,-0.06636,-0.1404,-0.16403
gyr,1432647343320130000,-0.10871,-0.31889,-0.04758
gyr,1432647343371220000,-0.05071,-0.10499,0.09475
gyr,1432647343422310000,0.07308,0.36709,0.08287
gyr,1432647343473260000,0.00582,0.28229,0.12929
gyr,1432647343524660000,0.15679,0.19719,-0.2572
gyr,1432647343575660000,0.16259,0.04758,-0.21873
gyr,1432647343627090000,0.15557,-0.09914,-0.23581
gyr,1432647343678030000,0.20157,-0.16284,-0.33387
gyr,1432647343729430000,0.24841,-0.16669,-0.2758
gyr,1432647343780380000,0.13054,-0.14354,-0.03675
gyr,1432647343831790000,-0.07408,-0.06948,-0.00309
gyr,1432647343882720000,-0.19337,0.00646,0.13057
gyr,1432647343934120000,-0.10101,0.13995,0.12441
gyr,1432647343985170000,-0.05335,0.06495,0.1042
gyr,1432647344036750000,-0.07379,-0.07901,0.21417
gyr,1432647344087600000,-0.06449,-0.23823,0.26878
gyr,1432647344138960000,-0.02357,-0.58483,0.08956
gyr,1432647344189520000,0.08464,-0.51981,0.20624
gyr,1432647344240340000,0.13699,-0.78055,0.09406
gyr,1432647344290710000,-0.00169,-0.4236,0.07814
gyr,1432647344341530000,0.09074,-0.11684,0.0518
gyr,1432647344391900000,0.08168,-0.0944,-0.01629
gyr,1432647344442650000,0.03104,-0.04365,-0.06248
gyr,1432647344493120000,0.06556,0.17147,-0.00408
gyr,1432647344544320000,0.06004,0.35426,0.04967
gyr,1432647344594890000,0.07502,0.33331,0.13502
gyr,1432647344646350000,0.00845,0.33738,0.10531
gyr,1432647344697190000,0.06058,0.0957,0.13608
gyr,1432647344748570000,0.05979,0.1185,0.09144
gyr,1432647344799540000,0.05595,-0.023,-0.00097
gyr,1432647344850940000,0.35584,-0.15422,-0.32272
gyr,1432647344901870000,0.16913,0.01083,-0.01601
gyr,1432647344953350000,-0.23074,-0.07939,-0.01793
gyr,1432647345004340000,-0.31447,-0.09157,-0.15484
gyr,1432647345055660000,-0.16207,0.00148,-0.08405
gyr,1432647345106640000,-0.02161,-0.07059,-0.02278
gyr,1432647345158030000,0.07106,0.01733,0.06528
gyr,1432647345209040000,0.12324,-0.00923,0.07669
gyr,1432647345260420000,0.14243,-0.02228,0.10398
gyr,1432647345311320000,0.09806,0.05163,0.03783
gyr,1432647345362700000,0.15781,0.01984,0.02091
gyr,1432647345413670000,0.10107,-0.05026,-0.13639
gyr,1432647345465160000,-0.0273,-0.19654,-0.0524
gyr,1432647345516050000,-0.08784,-0.055,-0.21053
gyr,1432647345567460000,-0.06483,0.03169,-0.08427
gyr,1432647345618440000,0.01301,0.09154,0.02997
gyr,1432647345670020000,0.03585,0.11294,0.05446
gyr,1432647345720810000,0.03129,-0.00183,0.03212
gyr,1432647345772110000,0.0279,-0.09932,0.01333
gyr,1432647345823060000,0.06965,-0.15613,-0.02557
gyr,1432647345875150000,0.08466,-0.1787,-0.06606
gyr,1432647345944730000,-0.04228,-0.06212,-0.02288
gyr,1432647345977200000,-0.10157,0.0604,0.06349
gyr,1432647346051970000,-0.1255,0.12859,0.01962
gyr,1432647346078880000,-0.05828,0.06467,-0.01178
gyr,1432647346130740000,0.02441,0.03324,-0.01264
gyr,1432647346181360000,0.1305,-0.06323,0.08462
gyr,1432647346232580000,0.10326,-0.08771,0.01327
gyr,1432647346283800000,0.03193,-0.10839,-0.02483
gyr,1432647346334580000,-0.04128,-0.10487,0.00222
gyr,1432647346385980000,-0.0951,-0.08058,-0.08937
gyr,1432647346437070000,-0.03343,0.00636,-0.06178
gyr,1432647346487370000,-0.11706,0.00176,-0.08648
gyr,1432647346538330000,-0.16241,-0.01284,-0.04813
gyr,1432647346589710000,-0.16482,-0.01165,-0.05061
gyr,1432647346640660000,-0.10319,-0.11034,-0.00642
gyr,1432647346692030000,-0.03909,-0.05044,0.02267
gyr,1432647346742960000,-0.00208,-0.0767,-0.0301
gyr,1432647346794320000,0.02977,-0.0731,-0.05479
gyr,1432647346845260000,0.06541,-0.05703,0.02775
gyr,1432647346896670000,0.07475,-0.00728,0.06306
gyr,1432647346947660000,0.07423,0.0078,-0.00865
gyr,1432647346999070000,0.05996,0.09582,-0.04654
gyr,1432647347050130000,-0.0174,0.11807,-0.09247
gyr,1432647347101410000,-0.09987,0.0951,-0.11082
gyr,1432647347152350000,-0.05637,-0.03547,0.04842
gyr,1432647347203880000,0.00244,0.02371,0.12069
gyr,1432647347254810000,-0.02414,-0.0176,-0.01589
gyr,1432647347306110000,-0.04241,-0.05335,-0.01062
gyr,1432647347357150000,0.01808,-0.08943,0.02186
gyr,1432647347408480000,0.04607,-0.01304,0.01374
gyr,1432647347460290000,0.05212,-0.00927,0.01617
gyr,1432647347510810000,0.02535,-0.06845,0.02289
gyr,1432647347561880000,0.00738,-0.05662,-0.00438
gyr,1432647347613110000,0.02435,-0.01955,-0.00226
gyr,1432647347664270000,0.03916,0.00608,-0.02717
gyr,1432647347716090000,0.0342,-0.00612,-0.01595
gyr,1432647347766630000,0.0681,-0.06595,0.00193
gyr,1432647347819190000,0.08759,-0.07325,-0.00169
gyr,1432647347869010000,0.0237,-0.06578,-0.0561
gyr,1432647347921300000,0.02218,-0.06785,-0.02523
gyr,1432647347971770000,-0.02199,-0.05657,0.01534
gyr,1432647348022400000,-0.01958,-0.03317,0.01511
gyr,1432647348072700000,-0.01479,-0.00599,0.02102
gyr,1432647348124030000,-0.01596,-0.00606,0.01609
gyr,1432647348175130000,0.0168,0.00409,0.02218
gyr,1432647348225980000,0.04343,-0.01771,0.03476
gyr,1432647348277410000,0.03877,0.00658,0.01231
gyr,1432647348328310000,0.02191,-0.00972,-0.00236
gyr,1432647348379810000,0.00509,-0.01501,-0.02206
gyr,1432647348430690000,-0.00947,-0.01638,-0.02453
gyr,1432647348482120000,-0.00101,-0.02241,-0.01953
gyr,1432647348533190000,0.01965,-0.03086,-0.01819
gyr,1432647348587470000,0.03544,-0.02212,-0.01703
gyr,1432647348635510000,0.00153,-0.01515,-0.0307
gyr,1432647348686960000,0.00992,-0.02601,-0.01825
gyr,1432647348736850000,0.01952,-0.01471,-0.00601
gyr,1432647348788260000,0.03648,-0.00099,-0.00119
gyr,1432647348839180000,0.03774,-0.01949,-0.00472
gyr,1432647348890590000,0.011,-0.00369,-0.00613
gyr,1432647348941540000,0.00015,-0.00511,-0.01476
gyr,1432647348992950000,0.00371,-0.00744,-0.00609
gyr,1432647349043960000,0.00127,-0.00744,-0.00486
gyr,1432647349095400000,0.0073,-0.0061,0.00006
gyr,1432647349146360000,0.00257,-0.00508,-0.01352
gyr,1432647349197710000,-0.00365,-0.01355,0.00136
gyr,1432647349248640000,-0.00252,-0.01958,0.01006
gyr,1432647349300110000,0.01942,-0.02441,0.00519
gyr,1432647349351030000,0.04369,-0.02419,0.00891
gyr,1432647349402460000,0.02437,-0.00974,-0.00482
gyr,1432647349453490000,0.01942,-0.00966,0.00381
gyr,1432647349504880000,0.03511,-0.00695,0.0149
gyr,1432647349555740000,0.05322,-0.00912,0.02728
gyr,1432647349607190000,0.11367,-0.01072,0.06189
gyr,1432647349658160000,0.28751,0.00403,0.06066
gyr,1432647349709490000,0.52079,0.03287,0.07044
gyr,1432647349760460000,0.80916,0.07146,0.04192
gyr,1432647349811880000,0.94102,0.01665,0.11042
gyr,1432647349862830000,1.14219,-0.02537,0.17763
gyr,1432647349914860000,1.47876,-0.08304,0.1982
gyr,1432647349965270000,2.44323,-0.20439,0.28284
gyr,1432647350016650000,2.65815,0.01072,0.04773
gyr,1432647350067580000,1.90364,0.16684,-0.12838
gyr,1432647350118990000,1.03553,-0.02688,0.02209
gyr,1432647350170070000,0.20817,0.02478,0.09124
gyr,1432647350221380000,-0.24732,0.01125,0.05398
gyr,1432647350272300000,-0.44705,0.03088,-0.03398
gyr,1432647350323690000,-0.51904,0.023,-0.12897
gyr,1432647350374620000,-0.71869,-0.04566,-0.09516
gyr,1432647350426010000,-0.92657,-0.05696,-0.09398
gyr,1432647350476960000,-1.27741,-0.0757,-0.01882
gyr,1432647350528400000,-1.67393,0.00294,-0.00264
gyr,1432647350579500000,-1.79409,0.0203,-0.02264
gyr,1432647350630870000,-1.75982,-0.00435,-0.04459
gyr,1432647350683250000,-1.5462,-0.05406,-0.00691
gyr,1432647350733180000,-1.0168,-0.02896,-0.06842
gyr,1432647350784090000,-0.68694,-0.02472,-0.11137
gyr,1432647350835490000,-0.2672,-0.01203,-0.02355
gyr,1432647350886510000,0.02336,-0.00386,-0.02586
gyr,1432647350937840000,0.17137,-0.01596,0.00523
gyr,1432647350988760000,0.16894,-0.00984,0.00394
gyr,1432647351040170000,0.08705,-0.01756,-0.07379
gyr,1432647351091080000,0.03641,-0.02795,0.0077
gyr,1432647351142510000,-0.00254,-0.05889,0.01538
gyr,1432647351193520000,0.03253,-0.03628,0.03246
gyr,1432647351244930000,0.07355,-0.02821,0.06326
gyr,1432647351295910000,0.06613,-0.01949,0.07551
gyr,1432647351347240000,0.08758,-0.02125,0.11873
gyr,1432647351398160000,0.08989,-0.01492,0.13101
gyr,1432647351449540000,0.07221,-0.04035,0.07695
gyr,1432647351500510000,0.05322,-0.03616,0.03001
gyr,1432647351552000000,0.0058,-0.06265,-0.09069
gyr,1432647351603280000,-0.02204,-0.05931,-0.10309
gyr,1432647351654390000,0.01719,-0.04314,-0.01437
gyr,1432647351705360000,0.02651,-0.03886,0.02631
gyr,1432647351756640000,0.0638,0.00741,0.06291
gyr,1432647351807740000,0.1293,0.02158,0.0764
gyr,1432647351859010000,0.31636,-0.00518,0.09408
gyr,1432647351910060000,0.68143,-0.03508,0.05766
gyr,1432647351961370000,0.99429,0.04033,0.00783
gyr,1432647352012480000,1.23442,-0.02979,0.0704
gyr,1432647352063750000,1.54847,-0.08924,0.15637
gyr,1432647352114840000,1.89271,-0.07446,0.25645
gyr,1432647352166050000,2.11726,-0.06382,0.29108
gyr,1432647352217200000,2.14675,-0.02714,0.2562
gyr,1432647352269790000,1.86793,0.07809,0.16981
gyr,1432647352319730000,1.01404,0.0515,0.10028
gyr,1432647352373670000,0.24737,0.02468,0.06166
gyr,1432647352422030000,-0.41124,-0.00614,0.0355
gyr,1432647352473140000,-0.60425,-0.01523,0.00829
gyr,1432647352523490000,-0.56212,-0.00982,-0.07316
gyr,1432647352574510000,-0.54884,-0.0456,-0.18386
gyr,1432647352625740000,-0.72409,-0.04289,-0.16428
gyr,1432647352676610000,-0.91058,-0.05954,-0.11245
gyr,1432647352728170000,-0.87297,-0.08712,0.01987
gyr,1432647352778970000,-0.91384,-0.04497,-0.02993
gyr,1432647352830510000,-1.06992,-0.02121,-0.10679
gyr,1432647352881450000,-1.30019,0.00981,-0.05669
gyr,1432647352931800000,-1.48305,0.04606,-0.00783
gyr,1432647352982740000,-1.52878,0.00087,-0.05185
gyr,1432647353034140000,-1.27859,-0.02656,-0.02547
gyr,1432647353085070000,-1.04659,0.03064,-0.01103
gyr,1432647353136580000,-0.65091,0.04987,-0.07258
gyr,1432647353187640000,-0.36537,0.01148,-0.05594
gyr,1432647353238790000,-0.07365,-0.0024,-0.05063
gyr,1432647353289740000,0.09799,-0.03346,-0.07239
gyr,1432647353341160000,0.15372,-0.04389,-0.0525
gyr,1432647353392070000,0.16422,-0.04325,-0.00808
gyr,1432647353443460000,0.13518,-0.0424,-0.02169
gyr,1432647353494430000,0.08172,-0.06002,-0.02279
gyr,1432647353545840000,0.02581,-0.08502,-0.0226
gyr,1432647353596220000,0.06087,-0.08699,-0.00281
gyr,1432647353647190000,0.07914,-0.04018,-0.00942
gyr,1432647353698120000,0.03912,-0.04181,-0.0193
gyr,1432647353749470000,0.0073,-0.0307,0.00154
gyr,1432647353825540000,0.00346,0.00272,0.01848
gyr,1432647353851960000,0.06888,0.00102,0.042
gyr,1432647353902950000,0.19353,0.00016,0.09887
gyr,1432647353954260000,0.40828,-0.01992,0.14242
gyr,1432647354005080000,0.54427,0.00584,0.15709
