gyr	45512259617005000	0.11354	0.0249	-0.00866
acc	455122596186984000	-9.81331	0.12038	-0.41332
gyr	45512259622069600	0.11124	0.02823	-0.00003
acc	455122596237976000	-9.77772	0.12591	-0.4036
gyr	45512259627166000	0.10888	0.02958	-0.0062
acc	455122596289100000	-9.79222	0.12038	-0.46401
gyr	45512259632255600	0.11238	0.02722	-0.00743
acc	455122596339874000	-9.78714	0.11499	-0.41601
gyr	45512259637349300	0.1112	0.02606	-0.00743
acc	455122596391158000	-9.83499	0.1443	-0.41033
gyr	45512259642450400	0.10889	0.02714	-0.0025
acc	455122596442134000	-9.80194	0.15253	-0.43455
gyr	45512259647550300	0.11241	0.02347	0.00244
acc	455122596493225000	-9.82049	0.09107	-0.42842
gyr	45512259652658200	0.11006	0.02593	-0.00126
acc	455122596544280000	-9.79955	0.13877	-0.43485
gyr	45512259657759800	0.12173	0.02719	-0.0099
acc	455122596595336000	-9.79686	0.12666	-0.41078
gyr	45512259662866600	0.10888	0.026	-0.00373
acc	455122596646369000	-9.81107	0.11783	-0.40614
gyr	45512259667966000	0.10887	0.02485	-0.00496
acc	455122596697336000	-9.7991	0.11754	-0.39896
gyr	45512259673071800	0.1159	0.02713	-0.00496
acc	455122596748438000	-9.84217	0.11514	-0.46162
gyr	45512259678181300	0.11473	0.02474	-0.0025
acc	455122596799508000	-9.816	0.13473	-0.43964
gyr	45512259683288600	0.10652	0.02611	-0.00743
acc	455122596850484000	-9.78041	0.14281	-0.42977
gyr	45512259688383000	0.11589	0.02719	-0.00743
acc	455122596901636000	-9.78744	0.14251	-0.4033
gyr	45512259693498800	0.11356	0.02472	-0.00126
acc	455122596952600000	-9.78983	0.14041	-0.41063
gyr	45512259698592200	0.1089	0.02946	-0.00126
acc	455122597003580000	-9.81107	0.10423	-0.42334
gyr	45512259703690300	0.11706	0.03073	-0.00867
acc	455122597054675000	-9.78953	0.11963	-0.41586
gyr	45512259708806200	0.11123	0.02592	-0.00126
acc	455122597105832000	-9.81854	0.14625	-0.42977
gyr	45512259713910900	0.11005	0.02953	-0.00496
acc	455122597156759000	-9.80882	0.13413	-0.40823
gyr	45512259719012000	0.10417	0.01903	-0.00496
acc	455122597207885000	-9.80673	0.15956	-0.42468
gyr	45512259724118800	0.11005	0.02481	-0.00373
acc	455122597258883000	-9.79462	0.13608	-0.4202
gyr	45512259729221400	0.11237	0.0213	-0.00496
acc	455122597309428000	-9.58676	-0.13234	-0.2104
gyr	45512259734331800	-0.23674	-0.03114	-0.07272
acc	455122597360885000	-9.38235	-1.31233	0.97513
gyr	45512259739426400	-0.32017	0.14016	0.0111
acc	455122597412057000	-9.97331	1.65178	-2.06121
gyr	45512259744536900	-0.00581	0.03798	-0.01605
acc	455122597463062000	-9.79701	0.0015	-0.20053
gyr	45512259749642400	0.0574	0.04082	-0.01359
acc	455122597514137000	-9.8308	0.27619	-0.29204
gyr	45512259754746800	0.1065	0.02628	-0.01483
acc	455122597565187000	-9.89496	0.20172	-0.419
gyr	45512259759860400	0.08894	0.02766	-0.01606
acc	455122597615122000	-9.81301	0.227	-0.13129
gyr	45512259764952800	0.15825	0.07306	0.01968
acc	455122597666135000	-9.78968	-0.86327	-0.87075
gyr	45512259770060200	0.58638	0.01587	0.02703
acc	455122597717358000	-9.52201	0.77056	0.2089
gyr	45512259775159200	0.45314	0.03296	0.05418
acc	455122597768449000	-9.76336	0.53564	-0.06774
gyr	45512259780268400	0.41638	0.25478	0.06644
acc	455122597819464000	-10.03058	1.66314	-0.05174
gyr	45512259785357400	0.49477	1.88935	0.07197
acc	455122597870513000	-9.02959	0.77176	-1.77664
gyr	45512259790480200	0.58952	2.87337	0.24426
acc	455122597921614000	-9.78609	-0.31133	-4.05078
gyr	45512259795580800	0.86045	1.55031	0.76154
acc	455122597972581000	-9.49719	0.22326	-3.23477
gyr	45512259800668200	0.62505	0.46053	0.60534
acc	455122598023765000	-8.98742	1.61125	-3.25869
gyr	45512259805800400	0.51853	0.555	0.82241
acc	455122598074590000	-10.38992	-0.04785	-4.58852
gyr	45512259810880800	0.73854	0.23132	0.17987
acc	455122598125801000	-12.48178	1.90105	-4.8692
gyr	45512259815995000	0.71598	0.07806	-0.96964
acc	455122598176751000	-10.43284	1.18328	-5.24468
gyr	45512259821106000	0.735	-0.07921	-1.07442
acc	455122598227576000	-9.15161	-0.18961	-6.37951
gyr	45512259826118600	0.97208	-0.4307	-0.35029
acc	455122598278825000	-9.87507	-0.28367	-5.26711
gyr	45512259831175600	1.1229	-0.61286	-0.25157
acc	455122598330020000	-9.48717	-0.81064	-4.64698
gyr	45512259836332800	1.33188	-0.35426	-0.26034
acc	455122598380954000	-9.74677	-0.87808	-3.86775
gyr	45512259841432400	1.3502	-0.68143	-0.12577
acc	455122598432032000	-9.51857	-0.70013	-2.5294
gyr	45512259846537500	1.14347	-0.78195	-0.25398
acc	455122598482787000	-8.82592	-1.35435	-2.59056
gyr	45512259851642600	1.27481	-0.4676	-0.4046
acc	455122598534187000	-8.41455	-1.44302	-1.7258
gyr	45512259856737600	1.19565	-0.57427	-0.22693
acc	455122598585086000	-8.49784	-1.70381	-1.22066
gyr	45512259861847600	1.05088	-0.3194	-0.32691
acc	455122598636169000	-8.81127	-2.49576	-1.71518
gyr	45512259866953800	1.22949	-0.47257	-0.32442
acc	455122598687158000	-8.16721	-2.11265	1.04855
gyr	45512259872056000	0.8728	-0.37948	-0.34166
acc	455122598738244000	-7.54171	-2.73352	0.44233
gyr	45512259877160800	1.00993	-0.08976	-0.19748
acc	455122598789072000	-8.2701	-3.02227	-0.40464
gyr	45512259882252600	1.19882	0.3421	-0.38023
acc	455122598840316000	-8.11817	-3.15267	-1.75451
gyr	45512259887373500	1.3167	0.21986	-0.07307
acc	455122598891209000	-8.50891	-3.27619	-0.15283
gyr	45512259892474400	1.02174	-0.08928	0.12444
acc	455122598942288000	-8.49799	-3.3858	-0.57512
gyr	45512259897579000	0.95535	-0.10241	0.2108
acc	455122598993395000	-8.27697	-3.20755	0.29698
gyr	45512259902681400	0.88415	-0.3426	0.42552
acc	455122599044465000	-7.07336	-3.31208	2.32439
gyr	45512259907786600	0.95479	0.38453	0.30806
acc	455122599095486000	-6.43095	-2.49845	3.58917
gyr	45512259912891400	0.64937	0.79491	0.89261
acc	455122599146556000	-8.70659	-1.63712	2.5454
gyr	45512259917994800	0.14023	-0.0667	1.4715
acc	455122599197604000	-10.06752	-0.46177	1.00354
gyr	45512259923096400	0.12132	0.23181	1.2099
acc	455122599248681000	-11.53327	0.23283	0.52771
gyr	45512259928204900	0.16123	0.64101	0.36113
acc	455122599299531000	-12.01299	-1.01131	-0.8389
gyr	45512259933308200	0.44156	0.55497	-0.58247
acc	455122599350601000	-9.38414	-1.08802	-0.46715
gyr	45512259938409200	0.58172	0.64231	-0.41478
acc	455122599401795000	-10.97326	-0.10124	0.17316
gyr	45512259943497800	0.35713	0.66669	-0.70708
acc	455122599453163000	-8.89994	-2.13164	-1.17715
gyr	45512259948531400	0.38882	0.49643	-0.26791
acc	455122599503915000	-8.431	-2.79184	-0.79867
gyr	45512259953626600	0.23943	0.22482	0.31564
acc	455122599554934000	-9.07041	-2.04102	-0.84219
gyr	45512259958741800	-0.01942	0.11208	0.62655
acc	455122599606203000	-9.38055	-2.28805	-0.5974
gyr	45512259963839600	-0.12457	0.28392	0.2503
acc	455122599657049000	-12.5087	-0.99083	-1.59151
gyr	45512259968941300	0.08998	0.54271	-0.71069
acc	455122599707990000	-8.27309	-1.44228	-1.46994
gyr	45512259974036600	-0.05129	0.11158	0.26392
acc	455122599759168000	-10.9296	-4.05841	-0.95598
gyr	45512259979146800	0.2416	0.30583	0.51049
acc	455122599809614000	-9.27842	-1.35839	-1.3053
gyr	45512259984251000	0.21201	0.1925	0.8004
acc	455122599860793000	-8.68506	-1.50403	-1.20975
gyr	45512259989328800	0.35696	0.87731	1.44891
acc	455122599911881000	-9.99933	-0.68473	-3.12486
gyr	45512259994411400	0.10778	0.31012	1.57497
acc	455122599962840000	-8.39556	1.01266	-2.95394
gyr	45512259999514600	0.19894	0.14151	1.37397
acc	455122600013875000	-8.2523	1.88401	-3.07117
gyr	45512260004618800	0.24649	0.02776	1.05455
acc	455122600064884000	-7.96594	3.15342	-2.35086
gyr	45512260009723200	0.03942	0.43048	0.48334
acc	455122600116177000	-9.23745	1.95339	-3.22071
gyr	45512260014825400	0.32318	-0.11436	0.43416
acc	455122600167028000	-8.04415	2.86033	-1.85858
gyr	45512260019928800	0.45574	0.09462	0.07513
acc	455122600217980000	-9.18436	2.35011	-2.22839
gyr	45512260025030800	0.29701	0.05919	0.20098
acc	455122600269048000	-8.36131	2.86646	-2.02935
gyr	45512260030150000	0.17256	0.44731	0.11328
acc	455122600319332000	-9.28739	2.5789	-2.97756
gyr	45512260035253100	0.23303	0.01803	0.03326
acc	455122600370376000	-9.11662	2.40409	-3.38909
gyr	45512260040346000	0.41412	-0.27098	-0.12454
acc	455122600421206000	-8.81755	2.45568	-2.86691
gyr	45512260045440200	0.31264	-0.09051	-0.1727
acc	455122600472316000	-9.84695	1.73148	-3.38101
gyr	45512260050563900	0.46179	-0.75782	-0.14657
acc	455122600523140000	-9.30713	1.95907	-2.8222
gyr	45512260055671500	0.48811	-0.32957	-0.30708
acc	455122600574345000	-8.77732	1.58299	-2.12685
gyr	45512260060764700	0.07106	0.24953	0.03566
acc	455122600625423000	-10.16143	1.46172	-2.51864
gyr	45512260065867600	-0.12559	-0.04285	0.22699
acc	455122600676316000	-10.35029	1.25521	-2.64754
gyr	45512260070971500	0.37269	-0.22336	0.30962
acc	455122600727563000	-9.91051	1.73043	-2.21687
gyr	45512260075986000	0.08677	0.10797	0.55746
acc	455122600778541000	-9.71327	2.22241	-2.23467
gyr	45512260081087400	0.00014	0.11269	0.54267
acc	455122600829402000	-9.52426	2.18607	-2.54735
gyr	45512260086195400	0.55504	-0.30402	0.32072
acc	455122600880464000	-8.83773	2.96141	-2.06569
gyr	45512260091265800	1.15921	-0.69698	-0.18247
acc	455122600931686000	-8.29253	2.741	-1.33625
gyr	45512260096398500	0.81085	-0.18335	0.12205
acc	455122600982720000	-8.6399	2.88784	-1.12765
gyr	45512260101491700	0.23796	0.19083	0.26508
acc	455122601033784000	-8.9451	2.56634	-1.93978
gyr	45512260106597100	0.63368	0.06489	0.11705
acc	455122601084784000	-9.21292	2.2568	-1.9356
gyr	45512260111699800	0.43736	0.00442	0.22565
acc	455122601135689000	-9.0417	2.28656	-1.84572
gyr	45512260116785400	0.53893	0.11935	0.08621
acc	455122601186891000	-8.46853	2.90938	-2.03324
gyr	45512260121825000	0.50903	0.13432	-0.08771
acc	455122601237864000	-8.04774	3.22863	-2.8998
gyr	45512260126920200	-0.08674	0.29296	-0.24679
acc	455122601288960000	-8.03547	3.72509	-2.32574
gyr	45512260132031400	-0.60184	0.50017	-0.45893
acc	455122601339459000	-9.51618	1.60004	-3.03349
gyr	45512260137122000	0.09417	0.10774	-0.22948
acc	455122601390290000	-9.55327	2.31422	-2.40963
gyr	45512260142236500	0.09743	0.2752	-0.11853
acc	455122601441196000	-9.54863	2.41785	-2.7241
gyr	45512260147332600	-0.09229	0.44167	0.01588
acc	455122601492198000	-9.79207	2.10367	-3.08687
gyr	45512260152459200	-0.17498	0.39598	0.14666
acc	455122601543227000	-9.66811	2.15078	-3.43156
gyr	45512260157541600	0.02654	0.17391	0.0764
acc	455122601594368000	-9.4622	2.38002	-3.63537
gyr	45512260162645100	0.03069	0.0661	0.0197
acc	455122601645310000	-9.62519	2.26757	-3.6276
gyr	45512260167745100	-0.16343	0.00168	0.09623
acc	455122601696622000	-9.55237	2.27863	-3.2868
gyr	45512260172810600	-0.22241	0.08165	0.21216
acc	455122601747566000	-9.54684	2.47886	-3.26632
gyr	45512260177914800	-0.08839	-0.02744	0.15544
acc	455122601798556000	-9.1715	2.82848	-3.10347
gyr	45512260182926700	-0.10372	-0.01222	0.1135
acc	455122601849529000	-9.10406	3.00792	-3.06175
gyr	45512260188027900	-0.15033	0.01212	0.14557
acc	455122601900643000	-9.01075	3.05472	-2.85106
gyr	45512260193132200	-0.06909	-0.14458	0.09011
acc	455122601951583000	-8.71347	3.09824	-2.71288
gyr	45512260198238000	0.0491	-0.16012	0.10243
acc	455122602002704000	-8.77717	3.05861	-2.69404
gyr	45512260203333000	-0.02623	-0.00386	0.17392
acc	455122602052716000	-9.03168	2.85225	-3.14923
gyr	45512260208442400	-0.1236	0.13236	0.30833
acc	455122602103393000	-9.08342	3.24135	-3.28217
gyr	45512260213526700	-0.34349	0.17938	0.29725
acc	455122602154908000	-9.06189	3.22206	-3.28994
gyr	45512260218606200	-0.19792	0.00433	0.24672
acc	455122602205941000	-8.82263	3.85609	-3.17002
gyr	45512260223733000	-0.14135	-0.10861	0.13698
acc	455122602256748000	-8.48543	4.09146	-3.30849
gyr	45512260228727500	-0.13555	-0.04033	0.07528
acc	455122602307106000	-8.63437	4.29857	-3.72495
gyr	45512260233846300	-0.13398	-0.18608	-0.01348
acc	455122602357976000	-8.63452	4.63248	-2.58369
gyr	45512260238937900	-0.54729	-0.21016	-0.06274
acc	455122602409128000	-8.73889	3.97198	-1.8375
gyr	45512260243906000	-0.36697	-0.22106	-0.02453
acc	455122602459568000	-8.74323	3.90229	-1.32668
gyr	45512260249018800	-0.16551	-0.16227	-0.01471
acc	455122602509617000	-8.5765	3.90319	-1.28347
gyr	45512260254053600	-0.28261	0.03286	0.11721
acc	455122602560048000	-9.19812	3.64853	-1.55518
gyr	45512260259232600	-0.43192	-0.06032	0.29982
acc	455122602611608000	-9.16642	3.49272	-1.22007
gyr	45512260264326600	-0.4262	0.08729	0.45518
acc	455122602661888000	-9.22384	3.23761	-1.31891
gyr	45512260269410600	-0.37371	0.05325	0.73147
acc	455122602712998000	-8.9786	3.68965	-0.76757
gyr	45512260274500600	-0.25153	0.16603	0.77335
acc	455122602763288000	-8.72962	3.63732	-1.53678
gyr	45512260279598700	-0.19322	0.11182	1.05705
acc	455122602814561000	-8.54494	5.35579	-1.31053
gyr	45512260284702000	-0.01152	-0.25978	0.81911
acc	455122602865320000	-7.93648	6.00567	-1.53858
gyr	45512260289791600	0.26637	-0.55143	0.58359
acc	455122602916432000	-7.0427	6.41794	-0.69415
gyr	45512260294908000	0.09374	-0.50654	0.39488
acc	455122602967419000	-6.60411	6.80614	-0.16135
gyr	45512260300019000	0.43934	-0.21786	0.00001
acc	455122603018512000	-6.88898	6.61219	-0.45175
gyr	45512260305112400	0.18856	-0.3372	-0.00854
acc	455122603069531000	-6.70849	6.4474	-0.30999
gyr	45512260310217600	0.11335	-0.03245	-0.01481
acc	455122603120004000	-6.85758	6.4151	-0.75979
gyr	45512260315325800	0.2578	0.0082	-0.20603
acc	455122603171046000	-7.36017	6.39506	0.00837
gyr	45512260320435200	0.25831	-0.33752	-0.12326
acc	455122603222089000	-6.04993	6.92248	1.19225
gyr	45512260325533000	-0.05239	0.12892	-0.3195
acc	455122603273238000	-5.01664	8.20609	1.60288
gyr	45512260330590000	0.15939	0.79244	-1.97261
acc	455122603324065000	-5.70406	5.05731	-1.23008
gyr	45512260335754400	0.75062	-0.04153	-1.87988
acc	455122603375248000	-7.86396	3.67904	-1.31741
gyr	45512260340849000	1.33846	-0.34146	-2.14258
acc	455122603426325000	-8.78196	3.54221	-1.21962
gyr	45512260345952400	1.0152	-0.07608	-2.11673
acc	455122603477289000	-9.95462	1.60557	-2.2577
gyr	45512260351058200	0.50454	0.1483	-1.51974
acc	455122603528388000	-10.74223	0.30685	-2.98055
gyr	45512260356163500	0.47047	-0.04258	-1.12373
acc	455122603579444000	-10.76271	0.15836	-2.09455
gyr	45512260361263900	0.23462	-0.21398	-0.872
acc	455122603630449000	-10.24816	-0.19036	-1.50493
gyr	45512260366370000	0.14286	-0.15153	-0.7462
acc	455122603681388000	-10.34536	-0.4018	-1.3542
gyr	45512260371474400	-0.02354	-0.1483	-0.51552
acc	455122603732518000	-10.32771	-0.23044	-1.27375
gyr	45512260376575800	-0.30155	-0.26773	-0.31068
acc	455122603783545000	-9.76262	-0.64734	-0.7097
gyr	45512260381680400	-0.44821	-0.13246	-0.2145
acc	455122603834599000	-9.61353	-0.78776	-0.12815
gyr	45512260386786400	-0.51023	0.00075	-0.01719
acc	455122603885681000	-9.66048	-1.1109	-0.63149
gyr	45512260391896700	-0.02876	-0.17345	-0.04557
acc	455122603936678000	-9.5413	-0.36352	-0.60592
gyr	45512260396998000	0.00518	-0.49978	-0.39945
acc	455122603987756000	-10.7518	-0.24644	-0.02273
gyr	45512260402102000	-0.93253	-0.27981	-0.08238
acc	455122604038768000	-8.71063	-0.66828	0.05383
gyr	45512260407200300	-0.55089	0.16994	-0.35767
acc	455122604089795000	-9.98154	-0.59246	-0.66753
gyr	45512260412307600	0.12135	-0.515	-0.59805
acc	455122604140802000	-9.67035	-1.29618	-0.09854
gyr	45512260417415200	0.95735	-0.64369	-0.66474
acc	455122604191908000	-9.40493	-1.02701	0.29444
gyr	45512260422518400	0.80104	-0.35981	-0.74623
acc	455122604242084000	-9.41569	-1.73342	1.14395
gyr	45512260427604400	0.67256	0.077	-0.41088
acc	455122604293106000	-9.87402	-2.26562	1.18313
gyr	45512260432735000	0.41232	0.32135	-0.11737
acc	455122604344230000	-10.11956	-2.65307	0.79748
gyr	45512260437814700	0.53684	0.12862	0.14171
acc	455122604394105000	-9.75544	-3.579	1.59136
gyr	45512260442936200	1.71625	0.87875	0.47426
acc	455122604445577000	-10.0433	-2.28222	0.02647
gyr	45512260448039400	2.28464	0.59184	0.31393
acc	455122604496420000	-9.16522	-1.98599	0.33481
gyr	45512260453142800	1.95273	1.21122	0.85276
acc	455122604547342000	-9.95941	-0.11544	0.42513
gyr	45512260458250800	0.10237	1.62513	1.03916
acc	455122604598397000	-9.54444	-0.59874	-2.30286
gyr	45512260463352600	-1.03765	2.28809	1.36226
acc	455122604649465000	-9.58003	-0.00374	-3.62027
gyr	45512260468468600	-1.31796	1.60967	1.0949
acc	455122604699765000	-9.85847	0.87553	-3.9663
gyr	45512260473452000	-1.23122	0.7723	1.14454
acc	455122604750689000	-7.89012	2.23153	-3.68846
gyr	45512260478612200	-1.02489	1.39312	0.50535
acc	455122604801739000	-7.67913	3.59006	-3.66648
gyr	45512260483714000	-1.72238	1.8352	0.16116
acc	455122604853166000	-8.18471	3.0942	-5.03204
gyr	45512260488820000	-1.68586	1.394	-0.04959
acc	455122604903683000	-7.70186	3.21428	-5.19683
gyr	45512260493928300	-1.10048	0.98487	-0.55525
acc	455122604954889000	-7.5435	2.96904	-4.88041
gyr	45512260499027900	-0.70934	0.70439	-0.5663
acc	455122605005765000	-7.78126	3.38595	-5.08273
gyr	45512260504131200	-0.39683	0.30671	-0.84743
acc	455122605056923000	-7.8656	2.52073	-5.03548
gyr	45512260509235100	-0.11289	0.01628	-0.74006
acc	455122605107994000	-7.71577	2.47019	-4.61154
gyr	45512260514341300	0.36795	-0.14336	-0.93742
acc	455122605159020000	-7.42282	2.61075	-4.15546
gyr	45512260519450200	0.5783	0.00059	-1.10896
acc	455122605210006000	-8.479	1.692	-5.66069
gyr	45512260524552100	1.07978	-0.62564	-0.78441
acc	455122605261137000	-8.27398	1.28586	-4.85439
gyr	45512260529654900	1.36158	-0.62598	-0.54023
acc	455122605311744000	-8.67803	1.23846	-4.96116
gyr	45512260534765800	1.05117	-0.5396	-0.3922
acc	455122605363223000	-9.01733	0.41197	-4.46111
gyr	45512260539777100	0.80346	-0.52014	-0.31816
acc	455122605414183000	-8.97202	-0.32973	-3.84442
gyr	45512260544877000	0.28461	-0.18007	-0.09495
acc	455122605465059000	-9.02974	-1.0149	-4.34941
gyr	45512260549961500	0.35839	-0.20625	-0.06042
acc	455122605516259000	-8.8008	-0.52457	-3.6913
gyr	45512260555084900	0.31616	-0.20513	-0.09002
acc	455122605567280000	-8.76237	-0.58723	-3.75994
gyr	45512260560189700	0.18388	-0.0412	-0.21957
acc	455122605618344000	-8.85717	-0.71718	-3.95777
gyr	45512260565285600	-0.00115	-0.05988	-0.24543
acc	455122605669379000	-8.45417	-0.62626	-3.51485
gyr	45512260570397600	-0.24387	0.34085	-0.07286
acc	455122605720454000	-10.19403	-2.29463	-3.79149
gyr	45512260575506600	-0.44005	0.36186	0.0135
acc	455122605771544000	-8.96903	0.27709	-3.54849
gyr	45512260580612000	-0.42876	-0.31729	0.10133
acc	455122605822516000	-9.98064	1.06216	-3.83007
gyr	45512260585715600	-0.65458	-0.85699	0.19655
acc	455122605873510000	-11.72214	1.0149	-3.75126
gyr	45512260590818500	-0.3839	-0.41716	-0.90266
acc	455122605924699000	-11.66681	1.32265	-5.0304
gyr	45512260595922700	0.08777	-0.57528	-0.46604
acc	455122605975787000	-7.85483	-1.46187	-4.05721
gyr	45512260601025000	0.137	-0.5571	-0.16386
acc	455122606026799000	-9.23191	-1.64834	-3.64823
gyr	45512260606030200	0.22301	-0.60575	-0.2761
acc	455122606077691000	-7.65296	-1.91182	-2.93524
gyr	45512260611139500	0.33418	-0.3251	0.11355
acc	455122606128870000	-9.26631	-1.20571	-2.45209
gyr	45512260616242300	0.28823	-0.24398	-0.02339
acc	455122606179912000	-9.63043	-1.20855	-2.06031
gyr	45512260621346800	0.27047	-0.20198	-0.10481
acc	455122606230889000	-9.3801	-1.25939	-1.99152
gyr	45512260626449800	0.30475	0.01278	-0.1715
acc	455122606281974000	-9.05501	-1.5154	-2.10756
gyr	45512260631498400	0.35091	0.04021	-0.06051
acc	455122606333102000	-9.0414	-1.25162	-1.71428
gyr	45512260636643800	0.26229	-0.073	0.09989
acc	455122606384097000	-9.22698	-0.95105	-1.66015
gyr	45512260641760000	0.07154	-0.14611	0.14559
acc	455122606435000000	-9.7994	-0.90679	-1.96775
gyr	45512260646843000	0.08587	-0.33905	0.06302
acc	455122606486180000	-9.45726	-0.74245	-1.68019
gyr	45512260651972000	0.17235	-0.32017	0.0223
acc	455122606537174000	-10.0406	-0.36412	-0.66813
gyr	45512260657073300	0.0267	-0.22584	-0.18494
acc	455122606588172000	-9.19333	-0.70043	-0.5787
gyr	45512260662176000	-0.15714	0.07166	-0.13691
acc	455122606639272000	-9.53113	-1.30321	-1.34493
gyr	45512260667266400	-0.03407	0.20284	-0.17892
acc	455122606690339000	-9.74153	-1.53499	-1.58553
gyr	45512260672388600	0.05477	0.21921	-0.21348
acc	455122606741352000	-9.58482	-1.47458	-1.9519
gyr	45512260677497100	-0.08101	0.08241	-0.12706
acc	455122606792425000	-9.16133	-1.6283	-2.19175
gyr	45512260682612000	-0.07592	-0.00963	0.04195
acc	455122606843339000	-9.69024	-1.83167	-2.38301
gyr	45512260687700400	0.08095	-0.01282	0.06166
acc	455122606894129000	-9.32403	-2.08932	-2.31826
gyr	45512260692797400	0.2758	0.10441	0.13313
acc	455122606945251000	-9.42571	-1.70576	-1.97059
gyr	45512260697906100	0.26292	0.06999	0.15534
acc	455122606996285000	-9.45263	-1.43121	-1.59376
